,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21804880510756347,0.9321249321758003,0.1555788604631,0.9526209677419355
1,0.10183129473269124,0.9688517362995117,0.12659636242729466,0.9616935483870968
2,0.07368032991698488,0.9770415084102008,0.12795392122415472,0.9627016129032258
3,0.0597680084045788,0.9812805208898535,0.11198091319303084,0.969758064516129
4,0.053392468391247436,0.9835187194791102,0.1390122571184706,0.9647177419354839
5,0.04529171685072222,0.9858925664677157,0.12162736007667807,0.9788306451612904
6,0.03914969996087925,0.9876220835594139,0.14519085784617947,0.9647177419354839
7,0.0350574858154158,0.9891650841020075,0.1399583910426348,0.967741935483871
8,0.030567959026867243,0.9903350515463918,0.1492434225257649,0.969758064516129
9,0.03041773486746981,0.9906233043950081,0.1477040106723749,0.9707661290322581
10,0.027352339244472453,0.9922171730873576,0.1954057913481042,0.969758064516129
11,0.027076229572992116,0.9923528214867064,0.17899253515133998,0.9727822580645161
12,0.02626523347602691,0.9926749864351601,0.16588281375485514,0.9707661290322581
13,0.026921728756781033,0.9927088985349973,0.14888479623679943,0.9727822580645161
14,0.022618339627618025,0.9939636462289745,0.20890360343698652,0.96875
15,0.020963560955909028,0.9938788659793815,0.23992152837087172,0.9717741935483871
16,0.02364133651307689,0.9941332067281606,0.19969801026469716,0.9667338709677419
17,0.02398290041617652,0.9937432175800326,0.17975644024034865,0.9727822580645161
18,0.020798825976079686,0.9944553716766142,0.255874334241686,0.9667338709677419
19,0.020647351433434546,0.9946588442756376,0.20854852108474173,0.9747983870967742
20,0.017934589521426295,0.9952183939229517,0.24405039834613712,0.9727822580645161
21,0.021900435517889918,0.9952692620727075,0.21164407164066507,0.9758064516129032
22,0.019401754316838212,0.9955405588714054,0.2862922824223803,0.9707661290322581
23,0.02171669751065624,0.9951336136733586,0.318462124045436,0.96875
24,0.018320752814287973,0.9958288117200217,0.24047483029809374,0.9727822580645161
