,training_loss,train_accuracies,val_losses,val_accuracies
0,0.2197614543831172,0.9332609875203473,0.1413941751780576,0.9576612903225806
1,0.10387954346282302,0.9682413185024417,0.10642509322016623,0.96875
2,0.07730474367785334,0.9762954422137818,0.08567271810914086,0.96875
3,0.06202683001758137,0.980432718393923,0.09139425639126315,0.9737903225806451
4,0.05117950346516013,0.9838578404774824,0.11742751392332565,0.9727822580645161
5,0.04059473192331599,0.9868421052631579,0.11016031560677661,0.9747983870967742
6,0.03861546794237051,0.9877407759088442,0.14997820360520706,0.969758064516129
7,0.034905311887537684,0.9889107433532285,0.15035563558231008,0.969758064516129
8,0.03290542786802672,0.9900298426478568,0.1327423975289504,0.9737903225806451
9,0.028316206878143957,0.9912506782419968,0.13184428530237682,0.9768145161290323
10,0.028227208556065527,0.9918271839392295,0.09181181934740565,0.9768145161290323
11,0.02598654541352441,0.9928445469343462,0.19283054132325464,0.9707661290322581
12,0.023596929919631915,0.9933532284319045,0.15670399779640132,0.9768145161290323
13,0.025353337876195765,0.9929293271839392,0.14072100803505272,0.9778225806451613
14,0.024253212201412532,0.993590613130765,0.1467671606886189,0.9758064516129032
15,0.023626101052370976,0.9938279978296256,0.15328318664839516,0.9758064516129032
16,0.022515306588671038,0.994336679327184,0.17754542119118022,0.9798387096774194
17,0.024660607528292734,0.9939636462289745,0.18716110665283325,0.9727822580645161
18,0.021435938873868934,0.9945571079761258,0.19118828670432184,0.9778225806451613
19,0.02170139500134287,0.9946079761258817,0.2367861218970801,0.9737903225806451
20,0.02055178601761421,0.9955236028214867,0.17201729803852203,0.9798387096774194
21,0.019675880874416685,0.9953031741725448,0.2887345115224829,0.9737903225806451
22,0.01973325237221642,0.99511665762344,0.2125403181557598,0.9758064516129032
23,0.01950611685088638,0.9957948996201845,0.19911233956607163,0.9818548387096774
24,0.02103659413016775,0.9955066467715681,0.30168619355811993,0.9707661290322581
